-4.873840820712034838e-01,-3.561671453667063503e-01,-1.557833951075960344e-01,-2.333887992091490671e-01,-3.035772540178158230e-01,-2.940329481351858787e-01,-1.840507896460373549e-01,-3.931147227813708844e-01,-2.944307793210284574e-01,-5.531838011117189424e-01,-3.671643477591618465e-01,-3.094380904859793668e-01,-3.510236239524850976e-01,-2.736061545236763148e-01,-6.140356782625533416e-01,-3.372176739721594596e-01,-4.470366689082586609e-01,-4.016475769490860936e-01,-2.349262583633104085e-01,-3.994017482295205701e-01,-2.597719184105964363e-01,-2.155772157239847497e-01,-3.814443065319700898e-01,-4.503200472368651397e-01,-5.249309741808556584e-01,-2.991120117051639937e-01,-4.777007274375748014e-01,-2.350645534200768716e-01,-1.859979752755880622e-01,-2.924007375183105828e-01,-5.748830907907768184e-01,-1.956276645537258496e-01,-2.590707755652247868e-01,-2.616818509276094828e-01,-4.213376896875171140e-01,-7.667780293042432138e-01,-6.775959980169474761e-01,-1.895070132699869792e-01,-3.286953573842777421e-01,-3.772927024700999943e-01,-5.970369037284091185e-01,-4.020255392245836168e-01,-5.536380612062786755e-01,-3.982195446646499826e-01,-6.057022769634519133e-01,-3.999015308427544269e-01,-3.077066984673880734e-01,-2.985988676870086067e-01,-3.233004721794802694e-01,-2.111416296613634058e-01,-2.626526397077462716e-01,-8.314230099102500882e-01,-3.134741843615191925e-01,-2.811852131072878347e-01,-2.420344762787718096e-01,-4.373667269985427319e-01,-2.088144848609800319e-01,-3.141761419483345419e-01,-3.338883554564426315e-01,-2.934768817395428941e-01,-4.078460098743654783e-01,-5.347384131262225004e-01,-5.838008352340710028e-01,-2.211277881776521903e-01,-4.754809305148336440e-01,-4.699344412976971253e-01,-4.885214979943487967e-01,-3.866548366689691596e-01,-3.835849129089805021e-01,-2.195629771401426955e-01,-3.491302846823381989e-01,-3.971689010197772540e-01,-4.171608792854186176e-01,-5.544311463516461425e-01,-1.381563705960013322e-01,-3.786033277582241952e-01,-5.819447379453848157e-01,-4.216710301909789016e-01,-1.733363413653118412e-01,-3.409164527655358379e-01,-2.777691205547457853e-01,-4.379832280940093581e-01,-5.965434212493244681e-01,-4.788455319240847441e-01,-7.009560625505433240e-01,-3.124368622305090382e-01,-3.831855839511326134e-01,-1.678899652717800173e-01,-2.268498116070124249e-01,-2.435714046943384115e-01,-4.301748250541106988e-01,-1.794113869035507403e-01,-3.509821400980411288e-01,-3.314139344263390963e-01,-3.830050692942627566e-01,-2.381451910852054876e-01,-4.420257547451131308e-01,-3.283827747857941959e-01,-3.655856977387973439e-01,-1.226967038053170672e-01
-4.095315909702761936e-01,-2.746490697327163000e-01,-1.986252630092047444e-01,-2.682458788347238943e-01,-3.827032090338697290e-01,-3.864783313550729238e-01,-3.781005255185324043e-01,-3.834746229365209036e-01,-2.009238502149542638e-01,-5.976034711879285588e-01,-3.591051970865202225e-01,-3.476443499375252433e-01,-2.841718375774305305e-01,-3.597792885716734057e-01,-6.714324487595606517e-01,-3.876096535300964097e-01,-3.394589243552045277e-01,-3.976955806904380886e-01,-1.486318422038079567e-01,-5.431500306420755653e-01,-1.882193335145133928e-01,-2.438301690801505106e-01,-3.455292227322788734e-01,-4.141137837644376929e-01,-5.992771814031480071e-01,-4.631252246207901990e-01,-4.512601370207571794e-01,-1.661070368675662545e-01,-3.200919128376238931e-01,-2.402732595314953923e-01,-6.467218134105684468e-01,-2.798146734937425606e-01,-3.730196740856347448e-01,-2.853753322977335971e-01,-3.635475053431563297e-01,-7.940174144095319964e-01,-6.564701820208987959e-01,-3.229575586511816421e-01,-3.582059811611535971e-01,-4.271725472374279797e-01,-5.493049458729537537e-01,-3.886715443765937361e-01,-5.075790076016462038e-01,-4.911627689834114352e-01,-6.410018952232726663e-01,-3.293861040289975395e-01,-3.959078541446932054e-01,-3.706346680573260333e-01,-2.860258129567921359e-01,-3.085342283326159563e-01,-9.742392401226560028e-02,-7.326573462154647443e-01,-4.421421352823074469e-01,-3.796946037497012649e-01,-2.679677317273893578e-01,-4.099747863610035958e-01,-2.707819798584553683e-01,-2.239510236495844686e-01,-3.640105142486370071e-01,-3.414111833696317766e-01,-3.294469341158264286e-01,-4.339529349287575832e-01,-5.260969192415571039e-01,-2.796933007022393558e-01,-4.852734119713403849e-01,-5.094666652235394499e-01,-5.209874110741073983e-01,-4.106036687928091289e-01,-3.505712433059779976e-01,-3.044011317440254438e-01,-4.008338669537027110e-01,-3.835225618868682296e-01,-4.699025447558571877e-01,-4.470267028786546470e-01,-1.264754112027745014e-01,-2.655976128832890915e-01,-4.133143898821751150e-01,-3.485183807835472991e-01,-3.301774295423214878e-01,-3.442577694650635345e-01,-4.150130258181430332e-01,-4.304589203856865054e-01,-6.362045018120862094e-01,-5.275682079921029111e-01,-7.971990673562783236e-01,-3.589405737782346284e-01,-4.376188637287228844e-01,-1.283183235133761313e-01,-9.854846946543308062e-02,-2.120428959338998276e-01,-4.884743401841281640e-01,-3.060940869364364159e-01,-3.561751704151178699e-01,-3.131086357523379382e-01,-3.937526850965827330e-01,-2.711926584053797606e-01,-4.464223431214961457e-01,-3.349931059763229246e-01,-3.189529924917895443e-01,-2.374459400825234823e-01
-3.219362765202097854e-01,-3.620642817556017912e-01,-2.694540700105366726e-01,-4.125642517692790778e-01,-3.559394983563659576e-01,-4.062686970374245754e-01,-2.606760632366204034e-01,-5.560089468652099631e-01,-2.559896246391168417e-01,-5.440403489554872518e-01,-3.608246035638689730e-01,-3.286274038184655022e-01,-3.088944403217395718e-01,-2.847706024383152568e-01,-7.792956398939191454e-01,-2.239833811201553115e-01,-2.679845688946744242e-01,-3.787574720714021459e-01,-2.552428404720713528e-01,-6.094374141614757878e-01,-3.060643375967416757e-01,-2.243167984990888930e-02,-3.549936501517249043e-01,-3.837608539493035376e-01,-6.405975488339747947e-01,-3.028654048194726056e-01,-4.597213016211474379e-01,-2.047648717573063437e-01,-2.873146961689039269e-01,-2.800398018194859562e-01,-7.139296994500559101e-01,-1.531077263726635940e-01,-3.483978494823418148e-01,-3.527434058585564580e-01,-3.023558634781912113e-01,-9.072017541324566281e-01,-6.253015952425730051e-01,-1.523555109547928277e-01,-3.345288084295896525e-01,-4.547338097980379024e-01,-6.873694466593560648e-01,-4.758874181238779699e-01,-4.250272103724948569e-01,-4.620306667680358914e-01,-6.228067226423488201e-01,-3.496715451926816209e-01,-2.584176115317948774e-01,-2.824831159223378241e-01,-2.684865571467140444e-01,-2.932211237404069859e-01,-2.621343972824105029e-01,-7.867032504730192555e-01,-3.750236660882941275e-01,-3.512929624972409015e-01,-2.804346841248387401e-01,-2.949337368538905713e-01,-2.519905773028369156e-01,-2.588329164599283416e-01,-2.381369780035731409e-01,-3.196424717560054085e-01,-4.190499546438806178e-01,-6.145830049200271539e-01,-5.590578028763303342e-01,-3.731910776060255452e-01,-5.733251042922881124e-01,-4.691332469238950753e-01,-5.849940893828594612e-01,-4.335553898278944884e-01,-3.629288125178973812e-01,-3.135386574013637739e-01,-4.961979668410962385e-01,-3.705279107803055028e-01,-3.298068636647535912e-01,-6.515319731960558247e-01,-1.994384442123717516e-01,-3.863722894109816175e-01,-4.187480598313666480e-01,-3.969556336057266099e-01,-2.289780555752231606e-01,-3.403797110411627136e-01,-3.838974547040392982e-01,-4.917999113724979554e-01,-7.688096202648053712e-01,-5.916353925084421039e-01,-8.239137791642101583e-01,-4.165273906101306656e-01,-2.915886102544694714e-01,-1.046150606770138020e-01,-2.326982770537966705e-01,-3.339465680161267658e-01,-4.674194040601221123e-01,-3.133257030717144787e-01,-3.106223561507900910e-01,-3.254430189974990006e-01,-2.185788796453126404e-01,-1.648509205792117183e-01,-4.829806741926646052e-01,-2.846466390059763096e-01,-3.627126701558614497e-01,-3.582927989238056665e-01
-4.486368166167492011e-01,-3.569524106174573608e-01,-2.502380513399322104e-01,-2.550205641500213338e-01,-3.355335228674670711e-01,-3.977359135054140404e-01,-2.467996320727410819e-01,-4.138560022851451303e-01,-2.123589524132194206e-01,-5.278511508726162482e-01,-2.924199163175737470e-01,-2.657083221323032762e-01,-3.410491227569342754e-01,-3.356087120073896757e-01,-6.648805420730855564e-01,-1.937206064790443494e-01,-4.571915621149762465e-01,-4.566722143146260682e-01,-3.628596341944771431e-01,-5.318332368487752593e-01,-2.739079830452882391e-01,-2.694284115032252735e-01,-3.681280516092264588e-01,-3.415115982532869743e-01,-6.700366131084445342e-01,-4.042808836122167016e-01,-4.923776515625459815e-01,-2.965010516376588301e-01,-3.452706044449695422e-01,-3.554050675081165678e-01,-6.850960539162318508e-01,-2.769610218705963467e-01,-2.353500442533539017e-01,-1.607669631293041634e-01,-3.320361737650158185e-01,-9.294506696315466554e-01,-6.088311259959052757e-01,-2.670220041073229078e-01,-2.612895971958471009e-01,-3.179298293829779798e-01,-6.475547934004031170e-01,-4.930546344959723659e-01,-4.875244101786626594e-01,-5.302946204493255156e-01,-7.046467540591075940e-01,-2.441054490006416833e-01,-3.827716937267505726e-01,-2.979636671262297365e-01,-4.110585473342019402e-01,-2.617358569418231640e-01,-2.500438582862101189e-01,-7.832894446245862730e-01,-3.257639688204379547e-01,-4.228790283832503105e-01,-2.922369118430609425e-01,-4.472180415071304593e-01,-2.017224997183741930e-01,-3.754659972060516715e-01,-4.974658493792861180e-01,-4.497083923855076382e-01,-3.941834406356987675e-01,-4.720060868410367316e-01,-5.477584926774432539e-01,-2.799749440581268956e-01,-3.888626855135898230e-01,-4.913958177154364448e-01,-5.301590365632553592e-01,-5.171942322419079696e-01,-2.998467113651165916e-01,-3.066165229740354659e-01,-3.542466781555026478e-01,-4.409074329107922074e-01,-3.234889724275330503e-01,-5.371266207387046521e-01,-1.784128660842043967e-01,-2.736756218467355506e-01,-6.161762836873146965e-01,-3.888583804585507564e-01,-3.053921787194638360e-01,-2.783166021122392975e-01,-3.161676941653422390e-01,-5.783194293426971999e-01,-7.660002088130062337e-01,-6.800811375641668821e-01,-7.902782871431804912e-01,-3.653525007263186963e-01,-3.205899836252210089e-01,-1.506761187434879357e-01,-1.222741914035180150e-01,-2.691058458867656711e-01,-4.930978899557725281e-01,-2.669883902709316859e-01,-3.536261072739921851e-01,-2.059073807559832214e-01,-1.792386065489180724e-01,-2.916321541015551300e-01,-5.080945938347311008e-01,-3.570984030965118627e-01,-4.098977317096866857e-01,-4.099726611710206026e-01
-4.375659247745545821e-01,-3.652431489996711966e-01,-3.602401035340165314e-01,-3.546706727457766273e-01,-4.452534327150639015e-01,-3.419673588446162094e-01,-3.362792233279705556e-01,-4.483704293280139086e-01,-2.573081198456859675e-01,-6.298900899700157208e-01,-3.228274302435172327e-01,-4.050468901728029314e-01,-3.969012060707719503e-01,-3.799720175841241887e-01,-5.205738860793794887e-01,-3.699016601046103414e-01,-2.449833486169346042e-01,-3.545308307692994210e-01,-1.175805584722371955e-01,-5.398620957695278166e-01,-2.368944260440604133e-01,-2.177002897375646673e-01,-3.166342768837046573e-01,-3.822416301292830831e-01,-6.881371777260515410e-01,-3.067931465885631592e-01,-5.458246328229354738e-01,-1.914019496698286804e-01,-3.156173036403056020e-01,-1.859327570118082529e-01,-6.930335439147674581e-01,-1.656226537409338784e-01,-2.388494939650417648e-01,-2.698551773508257590e-01,-3.489718206743012696e-01,-8.414021503009898595e-01,-6.270631144172367222e-01,-2.288776254366590435e-01,-3.569197159253486573e-01,-3.092597623668230655e-01,-6.606241086990842781e-01,-4.289698622889752677e-01,-4.840945757942226590e-01,-4.558065267870951565e-01,-6.065453804103220214e-01,-2.564923588141824751e-01,-3.822918376645187966e-01,-2.483323564576318532e-01,-4.186684757865345441e-01,-3.490057741549908443e-01,-2.974234790161726649e-01,-8.089802412868355441e-01,-3.803401572914684725e-01,-3.858383685118980666e-01,-2.567529018976396071e-01,-3.614179211168429551e-01,-2.190433849134604816e-01,-2.881381306544835152e-01,-3.900312672214201748e-01,-2.840384221287075572e-01,-4.559687580717410316e-01,-5.750004869482827630e-01,-4.190725029399373081e-01,-3.705013523684420051e-01,-3.774969808007408445e-01,-4.493463455320783617e-01,-4.564114897909227753e-01,-4.677694555990826730e-01,-3.730434129897313156e-01,-2.933148608405088398e-01,-4.218260498188089458e-01,-4.284790679244943612e-01,-3.331970373323849821e-01,-6.245225261040678877e-01,-1.222081311374073331e-01,-3.485059477006726691e-01,-4.827785768162615176e-01,-4.367778813985636610e-01,-2.749427557071879025e-01,-2.196891470778500888e-01,-3.399003368575450601e-01,-5.450818493312188373e-01,-7.072428038157858587e-01,-5.728897650721272994e-01,-7.046031277052405839e-01,-3.931727723283883758e-01,-3.468103930605243579e-01,-1.175213917726720819e-01,-7.280555648782864597e-02,-2.974374781765294906e-01,-4.568468670596186887e-01,-2.600821517902833779e-01,-4.346464415157318961e-01,-3.195821960183797827e-01,-3.426970464635631930e-01,-2.651222083725278122e-01,-5.160887658364793351e-01,-2.704093812865244195e-01,-2.967227395683267321e-01,-3.060965157306740902e-01
-4.111072236576354677e-01,-3.879484189239423286e-01,-1.792934460209777703e-01,-3.410978166260696387e-01,-3.174255759178258307e-01,-4.262899495657495041e-01,-3.068898053556703420e-01,-4.392085355615182318e-01,-2.661044523891770708e-01,-5.945147858675753350e-01,-3.699312311231257033e-01,-3.596919226391797064e-01,-3.634085851409923351e-01,-4.210617717599458021e-01,-5.926639508273620072e-01,-2.743384262364180204e-01,-3.330089566158740966e-01,-3.716710243878303399e-01,-2.090978671872953665e-01,-6.812105219949327051e-01,-1.915517721447063948e-01,-6.938709885256540144e-02,-3.417258386665283365e-01,-4.406539790546079027e-01,-6.320171818212542147e-01,-3.707418767761677669e-01,-4.424157901247371960e-01,-3.352016858555481593e-01,-2.888183578251886652e-01,-3.210786686701687653e-01,-5.546772532158159574e-01,-1.730112659859286695e-01,-3.284535642663301558e-01,-3.587408960066993946e-01,-3.283193506325056688e-01,-7.942711718296230350e-01,-7.800101875001353990e-01,-2.758928019696462175e-01,-3.759353625001389254e-01,-3.849821687921546887e-01,-6.245727013208005607e-01,-3.726074311784964288e-01,-3.963093951274295201e-01,-3.579775010939692526e-01,-6.405646054873431749e-01,-2.799211026174531214e-01,-3.623498371409272778e-01,-1.666530168115765154e-01,-2.489539434967732445e-01,-2.231248966309300474e-01,-1.879340597370720567e-01,-7.897148053398049816e-01,-4.493673369509807447e-01,-2.906249426824130677e-01,-2.863515308614791310e-01,-3.995428630586445040e-01,-2.633897047497533728e-01,-3.796873894776310876e-01,-4.267494348099140078e-01,-2.528966727172230478e-01,-4.426709504766727088e-01,-6.364623391657754370e-01,-5.375905122899077293e-01,-3.881360712425478421e-01,-4.600893904157620784e-01,-4.598640866493999280e-01,-5.924551943535175669e-01,-4.531858685024599542e-01,-3.289172157102719374e-01,-1.899903224965157900e-01,-4.457519316316825297e-01,-5.398378582383145385e-01,-4.805388207291954594e-01,-5.755384253743869305e-01,-2.406783693709942940e-01,-3.899035249290364602e-01,-5.782091025450012411e-01,-4.357919301041132676e-01,-1.787650647097447643e-01,-2.924558541838134795e-01,-2.690424541564102046e-01,-5.119490538458527640e-01,-6.201578186402091353e-01,-4.705190909431383739e-01,-7.917057797784261552e-01,-3.470272736000251101e-01,-3.334141679287466187e-01,-2.757591134526576337e-01,-1.610830762125385340e-01,-2.966193411944885727e-01,-4.978769101584836765e-01,-2.947685578172813403e-01,-3.701534384897313124e-01,-2.926693144976002525e-01,-3.636696533445741841e-01,-1.890363567715693249e-01,-6.342829722289119454e-01,-3.263123809165060507e-01,-2.953946862588330835e-01,-3.360395379060591714e-01
-4.572285749219131556e-01,-3.640738753350520884e-01,-2.307775885995952125e-01,-3.763157898128700052e-01,-4.066834942521624363e-01,-3.351220971603121046e-01,-3.327306659101820774e-01,-4.251950853916037221e-01,-1.659157308359617833e-01,-6.238352919235607974e-01,-3.767908203914362986e-01,-3.933491090831719994e-01,-3.996026902462981312e-01,-3.588852262631131995e-01,-5.651644675561680042e-01,-3.073992599659443603e-01,-4.454880615645172015e-01,-3.560653874236054950e-01,-2.806123118876797107e-01,-5.402282342117475933e-01,-2.171718087890416871e-01,-2.168333190989158166e-01,-2.766314971006286760e-01,-4.427527358570890192e-01,-5.441839830275647660e-01,-4.319137752973479794e-01,-4.610267768969039670e-01,-2.292411275291124095e-01,-3.151501226907713615e-01,-3.225669556144192263e-01,-5.166659545743256254e-01,-2.000512333088984851e-01,-2.197171908649364624e-01,-2.726698393610804128e-01,-3.083009070623619619e-01,-7.445327918299103898e-01,-6.679004312184675385e-01,-2.015581999464719776e-01,-3.513940607719755471e-01,-2.068328555593841600e-01,-6.074850950169797814e-01,-3.686573551123209502e-01,-3.828362751394067121e-01,-5.610803055049397026e-01,-5.738908381872241948e-01,-2.489886997672384472e-01,-2.982581941105059142e-01,-1.539679893304920777e-01,-3.107147369411662474e-01,-2.680597585104020353e-01,-1.900381343003370027e-01,-8.275345248047156765e-01,-3.862542109285317937e-01,-3.153061783484234493e-01,-2.636945102658746487e-01,-3.212138717026898349e-01,-2.557475331070285796e-01,-3.369827727962381170e-01,-4.310116886869511665e-01,-2.933462264508077677e-01,-4.222715331597855504e-01,-5.748291308398318922e-01,-5.177210872445984213e-01,-4.143014559984203871e-01,-5.032153532740585300e-01,-4.931230366544242516e-01,-5.942758221457604684e-01,-4.152062470740284783e-01,-3.734675892118002882e-01,-2.470930526298700802e-01,-4.230912590343151591e-01,-4.700577603222951262e-01,-2.700077588430085940e-01,-5.734292771549137635e-01,-2.620113321341443480e-01,-3.295485897768938299e-01,-5.818634793074668465e-01,-4.109344519579305466e-01,-2.170437050427146131e-01,-3.169721842576941895e-01,-2.187082232109670288e-01,-5.067988578977988823e-01,-7.042666164909819893e-01,-5.863537188189207328e-01,-6.712671468920912154e-01,-3.542655180861105091e-01,-3.792538166499078711e-01,-9.096590843785379299e-02,-4.755302655051987099e-02,-2.286490864030663039e-01,-4.836414577930068792e-01,-2.414147232134995769e-01,-2.932436372689703474e-01,-2.763251001567014198e-01,-3.425770142973727506e-01,-2.840480993243908459e-01,-5.257458030542870864e-01,-3.553841270581772349e-01,-2.521941276182083636e-01,-2.558075692458161021e-01
-5.743396229612770520e-01,-3.194179893930793601e-01,-2.399675165560102852e-01,-3.345339046346478273e-01,-4.122229938259027726e-01,-5.288020485152328254e-01,-2.872374808861562490e-01,-3.024872630180687749e-01,-4.282266340094439405e-01,-4.653124433418978079e-01,-4.156589505450826727e-01,-3.844377356123123701e-01,-2.793113210808899627e-01,-4.120993325042836553e-01,-6.460498127176315108e-01,-2.361080650535204994e-01,-3.700320409114614129e-01,-3.307448937340643491e-01,-1.556900660972136141e-01,-6.448593326423206484e-01,-1.674781969487434130e-01,-1.962400159677192280e-01,-3.767456953013508247e-01,-4.893555744121557138e-01,-5.418775236901750558e-01,-4.405397421684822956e-01,-5.258101957475185273e-01,-2.382719950544068543e-01,-2.792063992431752517e-01,-2.024055737933072863e-01,-6.031909238739547874e-01,-2.849232954632667236e-01,-3.169809403127068492e-01,-3.133963197858480321e-01,-2.961954128987250856e-01,-8.363457509649306898e-01,-7.662522584956301674e-01,-1.832923835357217479e-01,-2.606405520882659199e-01,-2.627060648954884226e-01,-5.232908339819160037e-01,-3.698796371882364653e-01,-4.343707986087517736e-01,-4.430388813364823375e-01,-6.542263919500701519e-01,-3.085332681699227142e-01,-3.886611054545589528e-01,-2.511827479351376180e-01,-2.416675169486640073e-01,-2.126436671735578710e-01,-1.753635008256054229e-01,-8.450462156463617314e-01,-3.410003404061900945e-01,-2.930557274875374429e-01,-2.934870694660506873e-01,-4.152210216399495613e-01,-1.806268029950144904e-01,-3.008710043488533881e-01,-6.000813963640254656e-01,-3.090345725825534018e-01,-3.742642060400684922e-01,-5.483595879029167230e-01,-5.311646469089416067e-01,-3.690909762804311378e-01,-5.649120304554285932e-01,-4.906592991997954512e-01,-4.917139719388078922e-01,-5.255771346100589492e-01,-3.976261386334815073e-01,-3.016844326289588318e-01,-4.642039706718732450e-01,-4.727122061863760494e-01,-3.889681506836964453e-01,-5.775117548175859872e-01,-1.175801121099961516e-01,-3.278157649108739968e-01,-6.375608356018078737e-01,-4.293077471166346082e-01,-2.314446704268944277e-01,-4.570937328508264397e-01,-3.535838596975227621e-01,-5.683168769666024911e-01,-6.916802765785601270e-01,-6.321775277010684979e-01,-6.518927909609026905e-01,-3.265178842752364807e-01,-2.459687414972871466e-01,-1.820026331696375510e-01,-1.591973132690001347e-01,-2.441064010842023402e-01,-5.365998262432201127e-01,-3.125754130604734282e-01,-3.267375948535714003e-01,-2.853845676494152217e-01,-3.629086490730338843e-01,-3.816057015522886786e-01,-4.559735373920834056e-01,-2.774549444455653435e-01,-3.348206440322943900e-01,-3.784855559284859838e-01
-3.320007553557360325e-01,-3.105327810624573526e-01,-2.827679422544183696e-01,-2.337496533142879307e-01,-3.619901503461294690e-01,-3.400643629396803980e-01,-3.114457870698633113e-01,-4.281253559043122769e-01,-1.948366371212456594e-01,-5.074142232618810144e-01,-2.741976084709200623e-01,-3.558934985494835446e-01,-3.359677653766093841e-01,-2.822882043156449972e-01,-6.038888242706574871e-01,-3.223363753110156660e-01,-3.947721469119880311e-01,-3.988699584532027220e-01,-2.451778160580821708e-01,-4.485605116043305807e-01,-2.961703884294438760e-01,-2.810463344969525989e-01,-4.091106412388939573e-01,-5.592771484162621931e-01,-5.790138466322187760e-01,-3.924078484336434025e-01,-4.734430405695615462e-01,-3.211412889481767285e-01,-3.078354430612965098e-01,-2.780467600149948426e-01,-6.863594786804536607e-01,-1.914279996119841176e-01,-2.915596725920384658e-01,-3.035614165829784716e-01,-3.415627936238794238e-01,-7.311821333967625236e-01,-6.583479094661820463e-01,-1.083243719552184209e-01,-3.472686949978017190e-01,-3.227761923458579152e-01,-6.287579205663192949e-01,-4.826108144910549735e-01,-4.814465475412700313e-01,-4.508690198654241033e-01,-7.274838568667556515e-01,-3.100304442164017460e-01,-3.046773183561881648e-01,-2.625636696141337434e-01,-2.580001271743659896e-01,-2.998152511992664970e-01,-2.330583912860340334e-01,-8.278028988096117757e-01,-4.646454882886033588e-01,-3.694551048037256202e-01,-2.202069677778585588e-01,-3.760294638891052421e-01,-2.826097806648877886e-01,-2.999326718512502765e-01,-3.033258104804089084e-01,-2.275681833488540085e-01,-3.891185226286123511e-01,-4.791989367941366096e-01,-4.835633584258187123e-01,-2.696099400812451141e-01,-4.724614590125426061e-01,-5.360467529337499260e-01,-6.289131205985645234e-01,-4.354236866133215922e-01,-4.317888183749175601e-01,-2.013246340641726695e-01,-4.922145054447287227e-01,-5.001572907801642431e-01,-3.050801271365637946e-01,-5.351176435256949082e-01,-1.000514976830551850e-01,-4.229562298949591792e-01,-4.677613792663436465e-01,-3.813668003958299857e-01,-2.406136819782835889e-01,-3.140775567467519735e-01,-2.944967359322425704e-01,-4.757772371536754807e-01,-6.108660553546371164e-01,-5.726818171469794105e-01,-7.826612816068216905e-01,-2.544394587352967751e-01,-3.504490764735979647e-01,-8.501637478194881692e-02,-1.310704907478679737e-01,-3.559377727264035340e-01,-4.514200265437038340e-01,-2.688088396560226467e-01,-4.223513729482830104e-01,-2.667261136971629254e-01,-3.697314683689398862e-01,-3.649624560615586932e-01,-5.147153767156729121e-01,-3.048804923142429124e-01,-3.253358590971640596e-01,-3.446032973001342814e-01
-4.893775704508775970e-01,-4.374534655677175810e-01,-3.209296361680940013e-01,-1.837192872556924761e-01,-4.675075509308953547e-01,-3.562277013760742905e-01,-3.662295781766579106e-01,-4.390307213235649653e-01,-3.326682509786353381e-01,-5.163099838599459757e-01,-3.614997100333594560e-01,-3.445501689203857021e-01,-2.884812173058129980e-01,-3.388613369601387593e-01,-5.526281679493407761e-01,-2.731283420862340439e-01,-3.794818818107829617e-01,-4.073670726355062555e-01,-1.639104973628614237e-01,-4.346938870476225181e-01,-2.177863640594722983e-01,-1.175563391459807094e-01,-3.874678460500716737e-01,-5.352194692478934313e-01,-5.579641998341844378e-01,-3.980394694688578205e-01,-6.226291505731156306e-01,-2.620831836796805869e-01,-2.682836894122513360e-01,-2.455345412168432884e-01,-5.971422794568770342e-01,-1.451462454592549467e-01,-2.880338990269364352e-01,-3.955438299922409695e-01,-3.876388468372052865e-01,-8.578387094346643371e-01,-6.126502888922613632e-01,-9.268301908310641601e-02,-3.232120629770099396e-01,-3.159884340808854497e-01,-6.472856061653262660e-01,-3.267953590778570061e-01,-4.554072965775927129e-01,-5.624589484499646908e-01,-7.966097743516059593e-01,-3.105386370463740220e-01,-2.367918241180854144e-01,-1.751492383247556517e-01,-2.645771627202421206e-01,-3.274529158171292087e-01,-2.692263514244522260e-01,-8.321696358416226236e-01,-3.654299161153266029e-01,-2.398322339625442723e-01,-2.481153550519861195e-01,-4.458914842962448666e-01,-1.140915934950826327e-01,-4.266605497701723704e-01,-3.483233954416379841e-01,-2.255426018056279902e-01,-3.801658014980486278e-01,-5.904089898353194199e-01,-5.082394758711209493e-01,-3.289976277574357399e-01,-3.673770156374089324e-01,-4.795800057505041902e-01,-5.304802921460204379e-01,-4.690912188188154364e-01,-4.034080065691499350e-01,-3.033153507894463807e-01,-4.699823624706787051e-01,-5.816856600326359983e-01,-2.736822533186752393e-01,-5.453885193640022333e-01,-1.547709170004361312e-01,-3.132926307766214502e-01,-5.206626996138491448e-01,-2.591517221457578790e-01,-3.343994085009651673e-01,-2.854750707275668931e-01,-2.427528400613343518e-01,-5.614886870840685162e-01,-8.091178897356742228e-01,-5.742547958094716964e-01,-7.479903253634537785e-01,-3.309926399400326402e-01,-3.770313006838351133e-01,-1.210483829529270527e-01,-2.306673115133545116e-01,-3.790684652718037673e-01,-4.471712715592551235e-01,-3.395868478002889712e-01,-3.416399197688025913e-01,-2.251118276220207826e-01,-3.750693172553031252e-01,-2.850333532395737390e-01,-6.588230790248996716e-01,-3.801113346403154902e-01,-3.614994128435442544e-01,-2.584854305090344972e-01
